year,region,season,lead_month,sumDry_for,normal_for,sumMonsoon_for,sumDry_obs,normal_obs,sumMonsoon_obs,avgPCP_mmDay,antecedent_3m_for,antecedent_2m_for,antecedent_1m_for,antecedent_3m_obs,antecedent_2m_obs,antecedent_1m_obs,sumq_for,sumq_obs,sumtclw_for,sumtclw_obs,sumtcwv_for,sumtcwv_obs,sumtprate_for,sumtprate_obs,phase_soi,soi,dsst3.4,phase_nino,mei,phase_mei,ant_soi_obs,ant_soi_for,ant_mei_obs,ant_mei_for,ant_dsst3.4_obs,ant_dsst3.4_for
1988,AZ_West,AS,6.0,14.32,27.36,19.32,17,25,19,0.94601726,3.2547251666666662e-09,3.63385435e-09,5.6815357e-09,6.510099207248843e-09,4.5898366946603e-09,2.044567997390046e-09,0.0148455985,0.0134628243404438,0.063053605,0.0292687803260704,45.765288,41.93796447007974,2.1474061e-08,2.1552527961650464e-08,,,,,,,1.5,0.6,-1.81,0.17,-0.99,0.25
1989,AZ_West,AS,6.0,12.72,27.8,20.48,15,34,12,0.45703073,2.792922966666667e-09,3.35690475e-09,5.854754e-09,6.9089859480744605e-09,5.670854884400463e-09,6.426341354081018e-09,0.0150027156999999,0.0121954135461348,0.063582722,0.0206709770742095,46.172121,37.29397396998685,2.3654408e-08,1.4207171626480326e-08,,,,,,,-0.3,1.1,-0.66,-1.24,-0.33,-1.05
1990,AZ_West,AS,6.0,10.56,32.239999999999995,18.2,4,38,19,1.060715815,3.1726787333333333e-09,2.89683225e-09,4.9763913e-09,9.82386627710764e-09,8.470297223390624e-09,6.224278878275462e-09,0.0149409837,0.0140103716087358,0.061826171,0.0293742776386887,46.46629,43.09735406054405,2.2737655e-08,2.6903129476322924e-08,,,,,,,-0.2,-0.4,0.02,0.61,0.42,0.2
1991,AZ_West,AS,6.0,10.48,31.32,19.2,3,35,23,0.71293315,2.817911966666667e-09,2.72922695e-09,4.3915063e-09,1.5744964472659338e-08,1.9885231559433448e-08,2.942399332947685e-08,0.014637521,0.0138021941106082,0.062581842,0.0294210934195439,46.026405,45.04616686919519,2.2947225000000006e-08,1.8153270348211807e-08,,,,,,,-0.4,-0.7,0.37,0.2,0.69,0.05
1992,AZ_West,AS,6.0,14.56,29.72,16.72,14,26,21,0.70229975,3.973966733333334e-09,3.2018071e-09,4.9076374e-09,2.2777767541055943e-08,2.869228954094676e-08,3.0961398160040506e-08,0.0144011247,0.01377548653524,0.05963462,0.0287125043350182,44.288793,43.94023029015041,2.2400195e-08,1.7256452536196758e-08,,,,,,,0.4,-2.0,-0.02,1.71,0.07,1.38
1993,AZ_West,AS,6.0,12.68,25.12,23.2,17,30,14,0.4989111425,3.459380766666666e-09,3.02071675e-09,4.7158233e-09,3.2029471346116896e-08,2.5037112215525466e-08,8.640077469127315e-09,0.0151144805,0.0114105383615269,0.067607505,0.0201006779229933,46.2783,36.14176431703173,2.70158264e-08,1.2305520483502e-08,,,,,,,-0.9,-0.5,0.6,0.77,0.15,0.4
1994,AZ_West,AS,6.0,11.84,31.08,18.08,10,38,13,0.5688319000000001,3.611637333333333e-09,3.78436325e-09,6.3536154e-09,8.587655221729166e-09,1.1826224196657408e-08,1.0132064403113423e-08,0.0141949897,0.0135930813086861,0.0585262919999999,0.0229010670509212,44.716664,45.760770241914535,2.0655619e-08,8.805331981024306e-09,,,,,,,-1.2,-0.7,0.87,-0.23,0.54,0.11
1995,AZ_West,AS,6.0,13.56,29.840000000000003,17.6,13,30,18,0.5041388499999999,2.8847149e-09,3.03420435e-09,4.170794e-09,1.8936606973062883e-08,1.461880267324016e-08,1.6448864935488426e-08,0.0146036654,0.0137769374103858,0.0583093,0.0302664622508999,45.19049,45.98621442504732,1.9916076e-08,1.2137195296317131e-08,,,,,,,0.3,0.8,-0.7,0.17,-0.61,0.48
1996,AZ_West,AS,6.0,9.08,31.840000000000003,20.08,6,45,10,0.4466627549999999,3.0785620199999997e-09,3.46463338e-09,5.999776e-09,7.256226472729166e-09,9.298135225180556e-09,5.0556159893055555e-09,0.0156068785,0.0134415851792579,0.070178916,0.0263125063937897,47.62602,42.75996086658853,2.5848879e-08,1.0879061358762733e-08,,,,,,,0.7,1.1,-0.64,-0.66,-0.2,-0.56
1997,AZ_West,AS,6.0,8.0,32.2,20.8,0,26,35,1.60037265,3.1210969333333324e-09,3.42088215e-09,5.558817e-09,7.550823982481977e-09,2.9565986974318762e-09,3.7650894379314967e-10,0.014865202,0.0165703764443987,0.063601725,0.0526256120679285,45.849489000000005,52.07454861815204,2.274284e-08,3.3911012576425934e-08,,,,,,,-1.4,-0.4,2.26,-0.3,1.91,-0.2
1998,AZ_West,AS,6.0,9.24,25.64,26.12,2,37,22,1.10782058,2.5844162e-09,2.1010356e-09,3.2694867e-09,1.9151560933137347e-08,2.5872476382236112e-08,1.3201475295271992e-08,0.016144247,0.0141234804080065,0.070568029,0.0347335219427284,49.89851,44.35035428178072,2.5093172e-08,1.8524500941672453e-08,,,,,,,1.2,-2.4,-1.82,2.27,-1.25,1.38
1999,AZ_West,AS,6.0,11.92,24.08,25.0,12,35,14,0.78269558,2.791988133333333e-09,3.3187877e-09,5.5607523e-09,3.5379062960999223e-09,3.833938794630787e-09,1.6220591335983795e-09,0.0155709417,0.0128149372333608,0.070340577,0.030733253700256,48.081906,39.74527329477978,2.2813594e-08,1.3984377075039353e-08,,,,,,,0.4,1.3,-1.03,-1.15,-1.19,-0.9
2000,AZ_West,AS,6.0,9.72,28.64,22.64,14,34,13,0.673076942,3.1978734e-09,4.0434218e-09,7.1084503e-09,9.19273212169946e-09,1.2223766262684029e-08,1.0902041248989584e-08,0.015643259,0.0126592088017958,0.068169373,0.0226452222843737,48.144868,41.697292858322896,2.3849389e-08,1.2464894551874161e-08,,,,,,,0.7,1.3,-0.08,-1.37,-0.47,-0.93
2001,AZ_West,AS,6.0,10.72,26.96,23.32,23,24,14,0.43219836,2.370601733333333e-09,2.5921917e-09,3.8529304e-09,1.4435244528254245e-08,1.4383665211327548e-08,1.2586718074732642e-08,0.015706812,0.0120382489300596,0.066754373,0.017973376511723,48.686638,39.55966206369952,2.3074955000000002e-08,6.572067976728009e-09,,,,,,,-0.4,0.9,0.38,-0.78,-0.1,-0.39
2002,AZ_West,AS,6.0,8.68,31.6,20.72,24,30,7,0.458636738,2.566466933333333e-09,3.16362075e-09,5.0485895e-09,1.6325957644878747e-09,1.7222574759164183e-09,2.734506588049768e-09,0.015055888,0.0099668938066888,0.064709762,0.0119660224959673,47.955504000000005,32.70278714671293,2.0060507000000002e-08,1.1434713097454466e-08,,,,,,,-1.0,-0.2,1.01,-0.2,0.81,0.09
2003,AZ_West,AS,6.0,13.04,28.84,19.12,15,23,23,0.797553215,2.974473433333333e-09,3.426672e-09,5.931607e-09,1.3409946718628086e-08,1.8936352755936345e-08,9.553673611473381e-09,0.0146500665999999,0.014251742947589,0.059844126,0.0299965463817605,46.182827,46.31066616751758,1.998004e-08,1.6855699306469906e-08,,,,,,,0.1,-0.3,0.05,0.53,0.2,0.45
2004,AZ_West,AS,6.0,11.48,29.0,20.520000000000003,21,34,6,0.66315883,3.770570733333333e-09,4.5167052e-09,7.238299e-09,8.297439612441744e-09,1.091749497429398e-08,4.475579476268519e-09,0.0149762648,0.0110617833739297,0.063107342,0.0154167746297229,46.888996,35.55873103714231,2.0689966e-08,1.1252218650443288e-08,,,,,,,-0.3,0.4,0.77,-0.43,0.7,0.21
2005,AZ_West,AS,6.0,12.760000000000002,26.12,22.12,18,26,17,0.746355695,2.3361211466666672e-09,2.13939032e-09,3.6624028e-09,2.476447438253202e-08,2.1938750675636573e-08,8.625225837016204e-09,0.0152213354999999,0.0132337938349782,0.062636537,0.0282768035501622,47.062803,41.11232221946138,2.0731754e-08,1.5838884320951226e-08,,,,,,,-0.3,0.3,0.01,0.83,-0.1,0.53
2006,AZ_West,AS,6.0,11.88,28.64,20.48,17,33,11,0.603843095,2.832665e-09,3.2007792e-09,5.452436e-09,6.444825615127314e-09,8.36543265882118e-09,1.3854023898603008e-08,0.015166717,0.0127104042674611,0.06286689,0.0295976893527544,47.50431,39.582165233298426,2.0275485e-08,1.0195284188451388e-08,,,,,,,-1.0,1.8,0.59,-0.62,0.31,-0.71
2007,AZ_West,AS,6.0,13.88,28.32,18.8,11,29,21,0.7043862949999999,2.7257492333333332e-09,3.09661905e-09,5.462796e-09,4.257153445443673e-09,4.619911249685185e-09,4.578838458988426e-09,0.0148520473,0.0137681887871589,0.059285419,0.0336121725251023,47.025836,44.724810110907,1.7398518999999998e-08,1.4763826853827544e-08,,,,,,,0.4,0.2,-0.9,-0.19,-0.72,-0.18
2008,AZ_West,AS,6.0,13.12,29.48,18.4,14,33,14,0.62354975,3.080847533333333e-09,4.12596415e-09,7.1900534e-09,9.086322184599925e-09,5.177740558760996e-09,1.3487891027511572e-09,0.0150186965,0.0134735813834119,0.0607934829999999,0.0271454101938888,46.328876,43.3418205540237,2.0593105e-08,1.348855333002778e-08,,,,,,,1.0,1.4,-1.01,-1.52,-0.13,-1.21
2009,AZ_West,AS,6.0,8.440000000000001,30.12,22.44,24,33,4,0.251830595,2.4827321e-09,2.81808795e-09,4.6058957e-09,6.6413622133996925e-09,8.107295236909723e-09,1.3114793945150463e-09,0.0153402854,0.0105413074491234,0.066155855,0.0144095281905252,48.139896,35.586184052466606,2.30734285e-08,5.619335776792824e-09,,,,,,,-0.2,0.4,0.56,-0.95,0.56,-0.7
2010,AZ_West,AS,6.0,10.84,25.68,24.48,22,28,11,0.371505125,2.58439045e-09,2.290947925e-09,3.9449115e-09,1.7433742222043986e-08,1.1594026956508102e-08,8.942569089642361e-09,0.0163701024,0.011513351823517,0.069563905,0.0179478951112883,50.254168,36.72534846684866,2.44175095e-08,5.6851847024100414e-09,,,,,,,1.8,-0.7,-2.38,1.33,-1.38,0.9
2011,AZ_West,AS,6.0,11.16,27.08,22.76,17,31,13,0.4784125999999999,2.3278846000000003e-09,2.592027e-09,4.586866e-09,7.140169664682162e-09,1.027418850148669e-08,4.817628619609954e-09,0.0157179105,0.0118770954566648,0.066536228,0.0187711864545913,48.979033,40.80611837599061,2.29235115e-08,7.582821890765047e-09,,,,,,,0.4,2.5,-0.81,-1.75,-0.64,-0.92
2012,AZ_West,AS,6.0,13.760000000000002,26.2,21.04,10,25,26,1.101598625,2.5636399e-09,3.2422542999999998e-09,5.6516383e-09,4.601069077684413e-09,5.625788208851852e-09,6.37112940821875e-09,0.0148523747,0.0154881634964998,0.063027289,0.0379343981422116,46.512823,50.87000898329144,2.2769474e-08,2.0656753777839122e-08,,,,,,,-0.2,0.7,-0.02,-0.58,0.47,-0.61
2013,AZ_West,AS,6.0,10.24,29.16,21.6,14,17,30,1.25547475,2.899744866666666e-09,3.5707355500000003e-09,5.939007e-09,5.8464787790779325e-09,4.010653146980903e-09,4.595496370680555e-09,0.0151995145,0.0139374794735214,0.065449841,0.0385505302545107,48.022674,44.94607619845439,2.1523862e-08,2.7667145599581022e-08,,,,,,,0.2,1.5,-0.45,-0.12,-0.38,-0.25
2014,AZ_West,AS,6.0,7.32,29.48,24.200000000000003,4,27,30,1.6077813,3.583943e-09,4.3359035e-09,6.8698274e-09,3.445759277766212e-09,4.618446156247106e-09,6.450264523643519e-09,0.0159315405,0.0151090198800068,0.071371597,0.0484093631877167,49.664573,45.77375427271785,2.5793387e-08,3.3223642916724534e-08,,,,,,,-0.7,-0.9,0.23,-0.05,-0.03,-0.28
2015,AZ_West,AS,6.0,7.24,27.28,26.48,0,48,13,0.59734044,4.295381733333334e-09,4.0183896e-09,7.253413e-09,8.116289840231095e-09,7.488795003682291e-09,9.721356565918982e-09,0.0156150655999999,0.014341133366042,0.067909142,0.0296665826216626,48.933782,46.44140330243778,2.7767211e-08,1.0940896329755786e-08,,,,,,,-1.4,-0.7,1.95,0.15,1.93,0.47
2016,AZ_West,AS,6.0,7.88,29.36,23.76,12,39,10,0.95034255,3.08759838e-09,2.90702292e-09,4.9989413e-09,6.967449197182484e-09,3.494087291446759e-09,2.849807434642361e-09,0.0159106778,0.0132885003625318,0.066821094,0.0474129757084408,50.080391,41.747608306242284,2.2399784e-08,1.84606991329132e-08,,,,,,,0.7,-0.1,-0.27,1.32,-0.57,1.61
2017,AZ_West,AS,6.0,10.48,30.72,19.8,8,38,15,0.619788725,2.7272644333333324e-09,2.9754577999999997e-09,4.692287e-09,1.565394136162037e-08,1.1798287072469909e-08,3.818294406480324e-09,0.015059744,0.0130136070920932,0.062025039,0.0315952825253113,47.700105,42.36932755780381,2.04820356e-08,1.3389107604201389e-08,,,,,,,0.5,0.9,-0.73,-0.58,-0.16,0.03
2018,AZ_West,AS,6.0,5.73,27.55,27.73,18,28,15,0.421825045,3.2125771e-09,3.67329615e-09,5.910256e-09,6.558902205560571e-09,6.3867135870491906e-09,7.249382680094907e-09,0.016335979,0.0136007736052639,0.074982397,0.0254556793221629,51.235697,43.41972740005112,2.8495352e-08,9.286143535738428e-09,,,,,,,-0.3,1.5,0.46,-0.8,0.09,-0.8
2019,AZ_West,AS,6.0,9.14,32.18,19.69,15,33,13,0.3803851099999999,3.588476933333333e-09,3.5461745e-09,5.791287e-09,1.804562277510224e-08,1.9720599210502315e-08,1.1790489965611112e-08,0.0145958422999999,0.0122660545163449,0.058972139,0.0229220658343463,46.858982,39.12093541515708,1.8016377e-08,9.330919199577549e-09,,,,,,,-0.1,-0.3,0.32,0.76,0.04,0.8
2020,AZ_West,AS,6.0,7.369999999999999,28.53,25.1,30,27,4,0.0915493625,3.0327259e-09,3.5162155e-09,6.142955e-09,1.1693452612560186e-08,1.6839402650694444e-08,2.6853436718070602e-08,0.0162225249999999,0.0098877336669876,0.070921056,0.0078231015592456,51.187008,34.34713388031195,2.45538895e-08,2.3244409835943427e-09,,,,,,,1.1,-0.1,-0.96,0.13,-0.59,0.48
2021,AZ_West,AS,6.0,12.51,28.8,19.69,7,38,16,0.624584585,2.8737002333333332e-09,3.6979472e-09,6.038619e-09,6.7330007974807115e-09,4.395952651402778e-09,6.803392181748843e-09,0.0148216077,0.0141111206866589,0.058991079,0.0284294522406312,46.957595,44.10759362223117,1.8948415e-08,1.4757444665974536e-08,,,,,,,0.6,0.4,-1.29,-0.79,-0.53,-0.8
2022,AZ_West,AS,6.0,10.08,27.77,23.16,0,22,39,1.27697092,3.207093133333333e-09,3.9474443e-09,6.6838086e-09,,,,0.0157222747,0.0180287060383201,0.066392485,0.053862095226183,49.48065,56.68131148821666,2.26789335e-08,2.4341885239646992e-08,,,,,,,1.0,1.8,-1.75,-1.31,-0.97,-0.97
2023,AZ_West,AS,6.0,11.920000000000002,30.53,18.55,10,26,25,1.14674503,2.5397765666666664e-09,2.9946611e-09,4.775999e-09,,,,0.0145159835,0.013538108251031,0.056031207,0.0433391398103389,46.749613,42.86087118920215,1.6906007e-08,2.5517151083974537e-08,,,,,,,-0.8,0.2,0.51,-0.76,1.35,-0.11
1981,AZ_West,AS,7.0,17.04,28.68,16.28,6,35,20,0.8501893,3.253542933333333e-09,3.9079953999999995e-09,6.807948e-09,,,,0.014505311,0.014491485025008,0.059526434,0.0285743582289925,45.557826,45.71605131311368,1.9622334000000006e-08,1.803542064043172e-08,,,,,,,0.7,-1.3,-0.34,0.33,-0.32,-0.51
1982,AZ_West,AS,7.0,14.240000000000002,33.879999999999995,13.88,1,24,36,1.3246385,2.2817944766666672e-09,2.598767715e-09,4.6018607e-09,,,,0.013872748,0.0158885749558957,0.056770118,0.0427976061158693,44.010813,49.967183735052814,1.853007e-08,3.2016907668141205e-08,,,,,,,-1.7,0.6,1.91,-0.27,0.93,0.25
1983,AZ_West,AS,7.0,18.96,29.72,13.32,0,16,45,2.28638155,3.071585666666667e-09,2.3533905e-09,2.7270535e-09,,,,0.0136341331999999,0.0179963348731835,0.05344549,0.0672292591490657,41.936530000000005,55.61729424780975,1.84074395e-08,4.805701153442824e-08,,,,,,,0.1,-2.4,-0.17,2.61,-0.04,1.49
1984,AZ_West,AS,7.0,14.08,25.44,22.48,2,19,40,1.12552958,3.275668433333333e-09,3.4671886e-09,5.4263207e-09,,,,0.0155427302,0.0168936543722404,0.071724688,0.0431765190948645,47.016242000000005,51.03358009485677,2.8604415e-08,3.4434954073583336e-08,,,,,,,0.4,-0.2,-0.2,-0.16,-0.04,-0.39
1985,AZ_West,AS,7.0,17.04,30.92,14.04,11,46,4,0.49894668,2.9081604999999998e-09,3.0413425999999998e-09,4.7429114e-09,8.823856381617283e-09,8.391683922066552e-09,8.70147090511111e-09,0.014115128,0.0121679791340856,0.057356968,0.0250736021429256,43.754694,37.91232413300624,2.0289984e-08,1.6312129571199076e-08,,,,,,,1.0,0.8,-0.49,-0.6,-0.35,-0.67
1986,AZ_West,AS,7.0,11.28,30.04,20.68,13,23,25,0.923109785,2.989141866666666e-09,2.97648425e-09,4.3434816e-09,1.0574937396701393e-08,1.3974593060641784e-08,1.548210396413889e-08,0.0152449196,0.0144424371903443,0.067543795,0.0412710233263248,47.525167,46.02189589358824,2.4694539e-08,2.561456976271528e-08,,,,,,,-0.4,0.5,0.97,-0.4,0.51,-0.26
1987,AZ_West,AS,7.0,20.16,27.880000000000003,13.96,18,26,17,0.55232724,2.8894768e-09,1.93821245e-09,3.1524756e-09,9.608651409982252e-09,9.836777831150465e-09,8.819280473344908e-09,0.0136709202,0.0128943925848804,0.0544683,0.0264527619666435,42.773302,41.92317347946589,1.8322941e-08,1.3285708133069444e-08,,,,,,,-0.9,-1.3,1.46,1.57,1.76,1.13
1988,AZ_West,AS,7.0,16.119999999999997,26.92,18.96,17,25,19,0.94601726,3.2547251666666662e-09,3.63385435e-09,5.6815357e-09,6.510099207248843e-09,4.5898366946603e-09,2.044567997390046e-09,0.015052254,0.0134628243404438,0.065758848,0.0292687803260704,47.162424,41.93796447007974,2.0796183e-08,2.1552527961650464e-08,,,,,,,1.5,0.6,-1.81,0.17,-0.99,0.25
1989,AZ_West,AS,7.0,18.76,27.840000000000003,15.4,15,34,12,0.45703073,2.792922966666667e-09,3.35690475e-09,5.854754e-09,6.9089859480744605e-09,5.670854884400463e-09,6.426341354081018e-09,0.0144525927,0.0121954135461348,0.0606354459999999,0.0206709770742095,44.748241,37.29397396998685,2.0690366e-08,1.4207171626480326e-08,,,,,,,-0.3,1.1,-0.66,-1.24,-0.33,-1.05
1990,AZ_West,AS,7.0,12.32,29.96,19.72,4,38,19,1.060715815,3.1726787333333333e-09,2.89683225e-09,4.9763913e-09,9.82386627710764e-09,8.470297223390624e-09,6.224278878275462e-09,0.0155966906,0.0140103716087358,0.069150791,0.0293742776386887,47.416364,43.09735406054405,2.5355872e-08,2.6903129476322924e-08,,,,,,,-0.2,-0.4,0.02,0.61,0.42,0.2
1991,AZ_West,AS,7.0,13.04,30.16,18.8,3,35,23,0.71293315,2.817911966666667e-09,2.72922695e-09,4.3915063e-09,1.5744964472659338e-08,1.9885231559433448e-08,2.942399332947685e-08,0.014713835,0.0138021941106082,0.063824018,0.0294210934195439,46.898217,45.04616686919519,2.0807579e-08,1.8153270348211807e-08,,,,,,,-0.4,-0.7,0.37,0.2,0.69,0.05
1992,AZ_West,AS,7.0,13.28,34.52,14.2,14,26,21,0.70229975,3.973966733333334e-09,3.2018071e-09,4.9076374e-09,2.2777767541055943e-08,2.869228954094676e-08,3.0961398160040506e-08,0.0148626385,0.01377548653524,0.064908225,0.0287125043350182,46.134367,43.94023029015041,2.04815915e-08,1.7256452536196758e-08,,,,,,,0.4,-2.0,-0.02,1.71,0.07,1.38
1993,AZ_West,AS,7.0,13.760000000000002,31.52,16.72,17,30,14,0.4989111425,3.459380766666666e-09,3.02071675e-09,4.7158233e-09,3.2029471346116896e-08,2.5037112215525466e-08,8.640077469127315e-09,0.0148158865,0.0114105383615269,0.062033277,0.0201006779229933,45.785187,36.14176431703173,2.52059825e-08,1.2305520483502e-08,,,,,,,-0.9,-0.5,0.6,0.77,0.15,0.4
1994,AZ_West,AS,7.0,11.0,32.4,18.6,10,38,13,0.5688319000000001,3.611637333333333e-09,3.78436325e-09,6.3536154e-09,8.587655221729166e-09,1.1826224196657408e-08,1.0132064403113423e-08,0.014973022,0.0135930813086861,0.063551482,0.0229010670509212,47.126331,45.760770241914535,2.1600307e-08,8.805331981024306e-09,,,,,,,-1.2,-0.7,0.87,-0.23,0.54,0.11
1995,AZ_West,AS,7.0,20.32,28.0,13.68,13,30,18,0.5041388499999999,2.8847149e-09,3.03420435e-09,4.170794e-09,1.8936606973062883e-08,1.461880267324016e-08,1.6448864935488426e-08,0.013776861,0.0137769374103858,0.053916183,0.0302664622508999,42.542206,45.98621442504732,1.6296056e-08,1.2137195296317131e-08,,,,,,,0.3,0.8,-0.7,0.17,-0.61,0.48
1996,AZ_West,AS,7.0,15.0,29.84,17.16,6,45,10,0.4466627549999999,3.0785620199999997e-09,3.46463338e-09,5.999776e-09,7.256226472729166e-09,9.298135225180556e-09,5.0556159893055555e-09,0.0150705483,0.0134415851792579,0.063055642,0.0263125063937897,46.909343,42.75996086658853,2.20650775e-08,1.0879061358762733e-08,,,,,,,0.7,1.1,-0.64,-0.66,-0.2,-0.56
1997,AZ_West,AS,7.0,10.12,31.88,20.0,0,26,35,1.60037265,3.1210969333333324e-09,3.42088215e-09,5.558817e-09,7.550823982481977e-09,2.9565986974318762e-09,3.7650894379314967e-10,0.015549248,0.0165703764443987,0.071018373,0.0526256120679285,48.168225,52.07454861815204,2.8382131e-08,3.3911012576425934e-08,,,,,,,-1.4,-0.4,2.26,-0.3,1.91,-0.2
1998,AZ_West,AS,7.0,14.0,25.96,22.04,2,37,22,1.10782058,2.5844162e-09,2.1010356e-09,3.2694867e-09,1.9151560933137347e-08,2.5872476382236112e-08,1.3201475295271992e-08,0.0155710225,0.0141234804080065,0.066289494,0.0347335219427284,48.373812,44.35035428178072,2.4808265e-08,1.8524500941672453e-08,,,,,,,1.2,-2.4,-1.82,2.27,-1.25,1.38
1999,AZ_West,AS,7.0,16.64,29.12,16.240000000000002,12,35,14,0.78269558,2.791988133333333e-09,3.3187877e-09,5.5607523e-09,3.5379062960999223e-09,3.833938794630787e-09,1.6220591335983795e-09,0.014797351,0.0128149372333608,0.059401426,0.030733253700256,46.295883,39.74527329477978,1.7948005e-08,1.3984377075039353e-08,,,,,,,0.4,1.3,-1.03,-1.15,-1.19,-0.9
2000,AZ_West,AS,7.0,16.92,31.64,13.44,14,34,13,0.673076942,3.1978734e-09,4.0434218e-09,7.1084503e-09,9.19273212169946e-09,1.2223766262684029e-08,1.0902041248989584e-08,0.0144973295,0.0126592088017958,0.05909206,0.0226452222843737,45.800163,41.697292858322896,1.8383448e-08,1.2464894551874161e-08,,,,,,,0.7,1.3,-0.08,-1.37,-0.47,-0.93
2001,AZ_West,AS,7.0,16.72,26.28,19.0,23,24,14,0.43219836,2.370601733333333e-09,2.5921917e-09,3.8529304e-09,1.4435244528254245e-08,1.4383665211327548e-08,1.2586718074732642e-08,0.0149387929999999,0.0120382489300596,0.064964307,0.017973376511723,46.667801,39.55966206369952,2.2785943e-08,6.572067976728009e-09,,,,,,,-0.4,0.9,0.38,-0.78,-0.1,-0.39
2002,AZ_West,AS,7.0,15.0,32.32,14.68,24,30,7,0.458636738,2.566466933333333e-09,3.16362075e-09,5.0485895e-09,1.6325957644878747e-09,1.7222574759164183e-09,2.734506588049768e-09,0.0144334927,0.0099668938066888,0.056655051,0.0119660224959673,46.40052,32.70278714671293,1.8836249e-08,1.1434713097454466e-08,,,,,,,-1.0,-0.2,1.01,-0.2,0.81,0.09
2003,AZ_West,AS,7.0,17.44,28.44,16.119999999999997,15,23,23,0.797553215,2.974473433333333e-09,3.426672e-09,5.931607e-09,1.3409946718628086e-08,1.8936352755936345e-08,9.553673611473381e-09,0.0145125283,0.014251742947589,0.056997447,0.0299965463817605,46.799227,46.31066616751758,1.6920179499999998e-08,1.6855699306469906e-08,,,,,,,0.1,-0.3,0.05,0.53,0.2,0.45
2004,AZ_West,AS,7.0,20.68,28.64,12.68,21,34,6,0.66315883,3.770570733333333e-09,4.5167052e-09,7.238299e-09,8.297439612441744e-09,1.091749497429398e-08,4.475579476268519e-09,0.0135879438,0.0110617833739297,0.052463919,0.0154167746297229,43.635097,35.55873103714231,1.5458276999999997e-08,1.1252218650443288e-08,,,,,,,-0.3,0.4,0.77,-0.43,0.7,0.21
2005,AZ_West,AS,7.0,17.36,29.64,15.0,18,26,17,0.746355695,2.3361211466666672e-09,2.13939032e-09,3.6624028e-09,2.476447438253202e-08,2.1938750675636573e-08,8.625225837016204e-09,0.0145466765,0.0132337938349782,0.05511146,0.0282768035501622,45.318104000000005,41.11232221946138,1.68523325e-08,1.5838884320951226e-08,,,,,,,-0.3,0.3,0.01,0.83,-0.1,0.53
2006,AZ_West,AS,7.0,16.32,25.84,19.84,17,33,11,0.603843095,2.832665e-09,3.2007792e-09,5.452436e-09,6.444825615127314e-09,8.36543265882118e-09,1.3854023898603008e-08,0.015128934,0.0127104042674611,0.062794829,0.0295976893527544,47.648663,39.582165233298426,2.0323931e-08,1.0195284188451388e-08,,,,,,,-1.0,1.8,0.59,-0.62,0.31,-0.71
2007,AZ_West,AS,7.0,15.04,26.24,20.72,11,29,21,0.7043862949999999,2.7257492333333332e-09,3.09661905e-09,5.462796e-09,4.257153445443673e-09,4.619911249685185e-09,4.578838458988426e-09,0.015189988,0.0137681887871589,0.065200166,0.0336121725251023,47.773582000000005,44.724810110907,2.0660584000000002e-08,1.4763826853827544e-08,,,,,,,0.4,0.2,-0.9,-0.19,-0.72,-0.18
2008,AZ_West,AS,7.0,16.919999999999998,30.64,14.44,14,33,14,0.62354975,3.080847533333333e-09,4.12596415e-09,7.1900534e-09,9.086322184599925e-09,5.177740558760996e-09,1.3487891027511572e-09,0.0145140513999999,0.0134735813834119,0.057957836,0.0271454101938888,45.752155,43.3418205540237,1.8701236e-08,1.348855333002778e-08,,,,,,,1.0,1.4,-1.01,-1.52,-0.13,-1.21
2009,AZ_West,AS,7.0,13.44,29.72,18.84,24,33,4,0.251830595,2.4827321e-09,2.81808795e-09,4.6058957e-09,6.6413622133996925e-09,8.107295236909723e-09,1.3114793945150463e-09,0.01468165,0.0105413074491234,0.06230487,0.0144095281905252,46.562206,35.586184052466606,2.0925346e-08,5.619335776792824e-09,,,,,,,-0.2,0.4,0.56,-0.95,0.56,-0.7
2010,AZ_West,AS,7.0,21.28,25.0,15.72,22,28,11,0.371505125,2.58439045e-09,2.290947925e-09,3.9449115e-09,1.7433742222043986e-08,1.1594026956508102e-08,8.942569089642361e-09,0.0141733736999999,0.011513351823517,0.05380246,0.0179478951112883,44.36039,36.72534846684866,1.71638526e-08,5.6851847024100414e-09,,,,,,,1.8,-0.7,-2.38,1.33,-1.38,0.9
