YYYYMM,dry.obs,normal.obs,monsoon.obs,Year,Month,region,lead_date,dry.for,normal.for,monsoon.for,lead_month,Date,Areal_Mean_Precipitation_mm_day
199606,10,13,7,1996,6,NM_South,199606,16.04,11.36,2.6,5,6/30/1996,2.4599738
199606,10,13,7,1996,6,NM_South,199606,9.76,16.52,3.72,6,6/30/1996,2.4599738
199607,0,5,26,1996,7,NM_South,199607,2.88,12.6,15.52,4,7/31/1996,2.0544379
199607,0,5,26,1996,7,NM_South,199607,2.84,13.72,14.44,5,7/31/1996,2.0544379
199607,0,5,26,1996,7,NM_South,199607,0.32,11.12,19.56,6,7/31/1996,2.0544379
199607,0,5,26,1996,7,NM_South,199607,0.32,9.04,20.64,7,7/31/1996,2.0544379
199608,0,12,19,1996,8,NM_South,199608,0.32,11.32,19.36,4,8/31/1996,2.6242213
199608,0,12,19,1996,8,NM_South,199608,0.64,11.96,18.4,5,8/31/1996,2.6242213
199608,0,12,19,1996,8,NM_South,199608,0.6,9,21.4,6,8/31/1996,2.6242213
199608,0,12,19,1996,8,NM_South,199608,0.28,11.52,19.2,7,8/31/1996,2.6242213
199608,0,12,19,1996,8,NM_South,199608,0.32,12.16,17.52,8,8/31/1996,2.6242213
199609,9,12,9,1996,9,NM_South,199609,9.2,14.12,6.68,4,9/30/1996,2.0722437
199609,9,12,9,1996,9,NM_South,199609,7.68,13.88,8.44,5,9/30/1996,2.0722437
199609,9,12,9,1996,9,NM_South,199609,5.64,15.8,8.56,6,9/30/1996,2.0722437
199609,9,12,9,1996,9,NM_South,199609,7.24,16.56,7.2,7,9/30/1996,2.0722437
199609,9,12,9,1996,9,NM_South,199609,6.4,15.72,8.88,8,9/30/1996,2.0722437
199610,25,6,0,1996,10,NM_South,199610,23.68,6.68,0.64,4,10/31/1996,0.8445071
199610,25,6,0,1996,10,NM_South,199610,22.68,7.44,0.88,5,10/31/1996,0.8445071
199610,25,6,0,1996,10,NM_South,199610,23.88,6.84,0.28,6,10/31/1996,0.8445071
199610,25,6,0,1996,10,NM_South,199610,23.28,6.4,0.32,7,10/31/1996,0.8445071
199610,25,6,0,1996,10,NM_South,199610,22.48,7.88,0.64,8,10/31/1996,0.8445071
199706,8,20,2,1997,6,NM_South,199706,11.48,14.68,3.84,4,6/30/1997,1.8452327
199706,8,20,2,1997,6,NM_South,199706,9.72,15.48,4.8,5,6/30/1997,1.8452327
199706,8,20,2,1997,6,NM_South,199706,11,15.24,3.76,6,6/30/1997,1.8452327
199707,2,16,13,1997,7,NM_South,199707,2.04,13.92,15.04,4,7/31/1997,1.7363877
199707,2,16,13,1997,7,NM_South,199707,1.08,11.04,18.88,5,7/31/1997,1.7363877
199707,2,16,13,1997,7,NM_South,199707,1.72,11.64,17.64,6,7/31/1997,1.7363877
199707,2,16,13,1997,7,NM_South,199707,5.2,12.64,12.16,7,7/31/1997,1.7363877
199708,0,7,24,1997,8,NM_South,199708,0.68,11.56,18.76,4,8/31/1997,2.0206294
199708,0,7,24,1997,8,NM_South,199708,0.84,9.08,21.08,5,8/31/1997,2.0206294
199708,0,7,24,1997,8,NM_South,199708,0.4,9.4,21.2,6,8/31/1997,2.0206294
199708,0,7,24,1997,8,NM_South,199708,0.72,11.56,18.72,7,8/31/1997,2.0206294
199708,0,7,24,1997,8,NM_South,199708,0.24,6.64,23.12,8,8/31/1997,2.0206294
199709,0,14,16,1997,9,NM_South,199709,6.2,13.6,10.2,4,9/30/1997,2.4078674
199709,0,14,16,1997,9,NM_South,199709,4.8,15.76,9.44,5,9/30/1997,2.4078674
199709,0,14,16,1997,9,NM_South,199709,4.8,14.44,10.76,6,9/30/1997,2.4078674
199709,0,14,16,1997,9,NM_South,199709,6.28,15.96,8.76,7,9/30/1997,2.4078674
199709,0,14,16,1997,9,NM_South,199709,3.88,15.52,11.6,8,9/30/1997,2.4078674
199710,20,9,2,1997,10,NM_South,199710,19.92,9.56,1.52,4,10/31/1997,0.7607764
199710,20,9,2,1997,10,NM_South,199710,20.44,9.56,1,5,10/31/1997,0.7607764
199710,20,9,2,1997,10,NM_South,199710,21.24,9.08,0.68,6,10/31/1997,0.7607764
199710,20,9,2,1997,10,NM_South,199710,19.64,9.76,0.6,7,10/31/1997,0.7607764
199710,20,9,2,1997,10,NM_South,199710,18.36,11.32,1.32,8,10/31/1997,0.7607764
199806,26,4,0,1998,6,NM_South,199806,15.04,13.04,1.92,4,6/30/1998,0.16417952
199806,26,4,0,1998,6,NM_South,199806,12.92,13.28,3.8,5,6/30/1998,0.16417952
199806,26,4,0,1998,6,NM_South,199806,17.76,9.84,2.4,6,6/30/1998,0.16417952
199807,0,7,24,1998,7,NM_South,199807,3.2,12.2,15.6,4,7/31/1998,2.034777
199807,0,7,24,1998,7,NM_South,199807,1.4,12.64,16.96,5,7/31/1998,2.034777
199807,0,7,24,1998,7,NM_South,199807,1.36,11.04,18.6,6,7/31/1998,2.034777
199807,0,7,24,1998,7,NM_South,199807,1.32,15.12,13.56,7,7/31/1998,2.034777
199808,0,9,22,1998,8,NM_South,199808,0.32,8.52,22.16,4,8/31/1998,1.6259236
199808,0,9,22,1998,8,NM_South,199808,0.36,7.88,22.76,5,8/31/1998,1.6259236
199808,0,9,22,1998,8,NM_South,199808,0.12,7.96,22.92,6,8/31/1998,1.6259236
199808,0,9,22,1998,8,NM_South,199808,0.8,11.6,18.6,7,8/31/1998,1.6259236
199808,0,9,22,1998,8,NM_South,199808,0.32,9.12,20.56,8,8/31/1998,1.6259236
199809,2,26,2,1998,9,NM_South,199809,5.6,15.16,9.24,4,9/30/1998,0.61948407
199809,2,26,2,1998,9,NM_South,199809,7.16,14.44,8.4,5,9/30/1998,0.61948407
199809,2,26,2,1998,9,NM_South,199809,4.56,15.04,10.4,6,9/30/1998,0.61948407
199809,2,26,2,1998,9,NM_South,199809,5.76,14.44,10.8,7,9/30/1998,0.61948407
199809,2,26,2,1998,9,NM_South,199809,4.6,13.96,12.44,8,9/30/1998,0.61948407
199810,19,11,1,1998,10,NM_South,199810,23.16,7.24,0.6,4,10/31/1998,3.0964274
199810,19,11,1,1998,10,NM_South,199810,21.6,8.88,0.52,5,10/31/1998,3.0964274
199810,19,11,1,1998,10,NM_South,199810,23.92,6.2,0.88,6,10/31/1998,3.0964274
199810,19,11,1,1998,10,NM_South,199810,23.08,6.44,0.48,7,10/31/1998,3.0964274
199810,19,11,1,1998,10,NM_South,199810,21.44,8.24,1.32,8,10/31/1998,3.0964274
199906,11,14,5,1999,6,NM_South,199906,14.68,11.24,4.08,4,6/30/1999,2.0712109
199906,11,14,5,1999,6,NM_South,199906,12.88,13.08,4.04,5,6/30/1999,2.0712109
199906,11,14,5,1999,6,NM_South,199906,12.52,13.68,3.8,6,6/30/1999,2.0712109
199907,0,4,27,1999,7,NM_South,199907,1.32,13.08,16.6,4,7/31/1999,2.1919463
199907,0,4,27,1999,7,NM_South,199907,0.64,10.64,19.72,5,7/31/1999,2.1919463
199907,0,4,27,1999,7,NM_South,199907,0.96,10.68,19.36,6,7/31/1999,2.1919463
199907,0,4,27,1999,7,NM_South,199907,0.92,11.6,17.48,7,7/31/1999,2.1919463
199908,0,10,21,1999,8,NM_South,199908,0.52,10.32,20.16,4,8/31/1999,2.2502282
199908,0,10,21,1999,8,NM_South,199908,0.28,10.68,20.04,5,8/31/1999,2.2502282
199908,0,10,21,1999,8,NM_South,199908,0.2,8.32,22.48,6,8/31/1999,2.2502282
199908,0,10,21,1999,8,NM_South,199908,0.6,12.36,18.04,7,8/31/1999,2.2502282
199908,0,10,21,1999,8,NM_South,199908,0.08,7.56,22.36,8,8/31/1999,2.2502282
199909,3,22,5,1999,9,NM_South,199909,5,16.56,8.44,4,9/30/1999,1.1554095
199909,3,22,5,1999,9,NM_South,199909,5.48,16.36,8.16,5,9/30/1999,1.1554095
199909,3,22,5,1999,9,NM_South,199909,6.08,16.24,7.68,6,9/30/1999,1.1554095
199909,3,22,5,1999,9,NM_South,199909,7.44,14.88,8.68,7,9/30/1999,1.1554095
199909,3,22,5,1999,9,NM_South,199909,6.36,13.2,11.44,8,9/30/1999,1.1554095
199910,30,1,0,1999,10,NM_South,199910,23.08,7.28,0.64,4,10/31/1999,0.3435834
199910,30,1,0,1999,10,NM_South,199910,22.88,7.8,0.32,5,10/31/1999,0.3435834
199910,30,1,0,1999,10,NM_South,199910,24.48,6.24,0.28,6,10/31/1999,0.3435834
199910,30,1,0,1999,10,NM_South,199910,23.68,6.12,0.2,7,10/31/1999,0.3435834
199910,30,1,0,1999,10,NM_South,199910,23.68,6.68,0.64,8,10/31/1999,0.3435834
200006,2,20,8,2000,6,NM_South,200006,14,12.96,3.04,4,6/30/2000,2.8376381
200006,2,20,8,2000,6,NM_South,200006,11.8,13.68,4.52,5,6/30/2000,2.8376381
200006,2,20,8,2000,6,NM_South,200006,4.84,18.96,6.2,6,6/30/2000,2.8376381
200007,1,16,14,2000,7,NM_South,200007,1.04,12.8,17.16,4,7/31/2000,1.2844262
200007,1,16,14,2000,7,NM_South,200007,1,13.48,16.52,5,7/31/2000,1.2844262
200007,1,16,14,2000,7,NM_South,200007,1.08,10.16,19.76,6,7/31/2000,1.2844262
200007,1,16,14,2000,7,NM_South,200007,5.08,17.04,7.88,7,7/31/2000,1.2844262
200008,0,19,12,2000,8,NM_South,200008,0.52,10.08,20.4,4,8/31/2000,0.8611365
200008,0,19,12,2000,8,NM_South,200008,0.6,12.84,17.56,5,8/31/2000,0.8611365
200008,0,19,12,2000,8,NM_South,200008,0.64,10.08,20.28,6,8/31/2000,0.8611365
200008,0,19,12,2000,8,NM_South,200008,1.56,12.04,17.4,7,8/31/2000,0.8611365
200008,0,19,12,2000,8,NM_South,200008,0.68,14.12,15.2,8,8/31/2000,0.8611365
200009,22,8,0,2000,9,NM_South,200009,5.28,18.04,6.68,4,9/30/2000,0.11205428
200009,22,8,0,2000,9,NM_South,200009,6.84,14.84,8.32,5,9/30/2000,0.11205428
200009,22,8,0,2000,9,NM_South,200009,5.56,17.96,6.48,6,9/30/2000,0.11205428
200009,22,8,0,2000,9,NM_South,200009,8.04,15.56,7.4,7,9/30/2000,0.11205428
200009,22,8,0,2000,9,NM_South,200009,7.8,16.4,6.8,8,9/30/2000,0.11205428
200010,17,14,0,2000,10,NM_South,200010,23.08,7.12,0.8,4,10/31/2000,2.6282368
200010,17,14,0,2000,10,NM_South,200010,22.64,7.72,0.64,5,10/31/2000,2.6282368
200010,17,14,0,2000,10,NM_South,200010,22.8,8.12,0.08,6,10/31/2000,2.6282368
200010,17,14,0,2000,10,NM_South,200010,23.76,5.96,0.28,7,10/31/2000,2.6282368
200010,17,14,0,2000,10,NM_South,200010,22.28,8.24,0.48,8,10/31/2000,2.6282368
200106,14,12,4,2001,6,NM_South,200106,12.36,12.96,4.68,4,6/30/2001,0.8909403
200106,14,12,4,2001,6,NM_South,200106,12.56,13.28,4.16,5,6/30/2001,0.8909403
200106,14,12,4,2001,6,NM_South,200106,10.92,14.52,4.56,6,6/30/2001,0.8909403
200107,0,15,16,2001,7,NM_South,200107,2.32,13.84,14.84,4,7/31/2001,1.0218498
200107,0,15,16,2001,7,NM_South,200107,1.48,13.92,15.6,5,7/31/2001,1.0218498
200107,0,15,16,2001,7,NM_South,200107,1.56,11.52,17.92,6,7/31/2001,1.0218498
200107,0,15,16,2001,7,NM_South,200107,1.72,15.76,12.52,7,7/31/2001,1.0218498
200108,0,12,19,2001,8,NM_South,200108,0.2,8.24,22.56,4,8/31/2001,1.4771775
200108,0,12,19,2001,8,NM_South,200108,0.84,10.84,19.32,5,8/31/2001,1.4771775
200108,0,12,19,2001,8,NM_South,200108,0.36,9.68,20.96,6,8/31/2001,1.4771775
200108,0,12,19,2001,8,NM_South,200108,0.72,14.04,16.24,7,8/31/2001,1.4771775
200108,0,12,19,2001,8,NM_South,200108,0.08,12.8,17.12,8,8/31/2001,1.4771775
200109,8,16,6,2001,9,NM_South,200109,5.12,15.12,9.76,4,9/30/2001,0.92840344
200109,8,16,6,2001,9,NM_South,200109,8.48,13.68,7.84,5,9/30/2001,0.92840344
200109,8,16,6,2001,9,NM_South,200109,5.04,14.92,10.04,6,9/30/2001,0.92840344
200109,8,16,6,2001,9,NM_South,200109,8.16,15.08,7.76,7,9/30/2001,0.92840344
200109,8,16,6,2001,9,NM_South,200109,4.84,16.2,9.96,8,9/30/2001,0.92840344
200110,27,4,0,2001,10,NM_South,200110,21.24,8.88,0.88,4,10/31/2001,0.1921563
200110,27,4,0,2001,10,NM_South,200110,22.72,7.6,0.68,5,10/31/2001,0.1921563
200110,27,4,0,2001,10,NM_South,200110,22.68,8.12,0.2,6,10/31/2001,0.1921563
200110,27,4,0,2001,10,NM_South,200110,22.84,6.76,0.4,7,10/31/2001,0.1921563
200110,27,4,0,2001,10,NM_South,200110,20.52,9.48,1,8,10/31/2001,0.1921563
200206,12,17,1,2002,6,NM_South,200206,13.84,12.24,3.92,4,6/30/2002,0.9042656
200206,12,17,1,2002,6,NM_South,200206,14.48,12.08,3.44,5,6/30/2002,0.9042656
200206,12,17,1,2002,6,NM_South,200206,12.84,13.16,4,6,6/30/2002,0.9042656
200207,0,9,22,2002,7,NM_South,200207,3.2,11.6,16.2,4,7/31/2002,2.2689996
200207,0,9,22,2002,7,NM_South,200207,2.2,14.32,14.48,5,7/31/2002,2.2689996
200207,0,9,22,2002,7,NM_South,200207,2.56,12.8,15.64,6,7/31/2002,2.2689996
200207,0,9,22,2002,7,NM_South,200207,1.08,14.12,14.8,7,7/31/2002,2.2689996
200208,3,18,10,2002,8,NM_South,200208,0.88,12.12,18,4,8/31/2002,1.5400507
200208,3,18,10,2002,8,NM_South,200208,1.28,11.8,17.92,5,8/31/2002,1.5400507
200208,3,18,10,2002,8,NM_South,200208,0.48,10.48,20.04,6,8/31/2002,1.5400507
200208,3,18,10,2002,8,NM_South,200208,0.56,12.48,17.96,7,8/31/2002,1.5400507
200208,3,18,10,2002,8,NM_South,200208,0.64,10.76,18.6,8,8/31/2002,1.5400507
200209,8,17,5,2002,9,NM_South,200209,6.4,14.68,8.92,4,9/30/2002,2.2041276
200209,8,17,5,2002,9,NM_South,200209,6.6,14.28,9.12,5,9/30/2002,2.2041276
200209,8,17,5,2002,9,NM_South,200209,5.2,14.24,10.56,6,9/30/2002,2.2041276
200209,8,17,5,2002,9,NM_South,200209,6.32,18.52,6.16,7,9/30/2002,2.2041276
200209,8,17,5,2002,9,NM_South,200209,5.56,17.08,8.36,8,9/30/2002,2.2041276
200210,18,13,0,2002,10,NM_South,200210,22.12,8.36,0.52,4,10/31/2002,1.4434257
200210,18,13,0,2002,10,NM_South,200210,21,9.68,0.32,5,10/31/2002,1.4434257
200210,18,13,0,2002,10,NM_South,200210,18.56,11.84,0.6,6,10/31/2002,1.4434257
200210,18,13,0,2002,10,NM_South,200210,20.56,8.6,0.84,7,10/31/2002,1.4434257
200210,18,13,0,2002,10,NM_South,200210,17.64,11.84,1.52,8,10/31/2002,1.4434257
200306,7,21,2,2003,6,NM_South,200306,10.96,14.84,4.2,4,6/30/2003,1.3671569
200306,7,21,2,2003,6,NM_South,200306,13.4,13.8,2.8,5,6/30/2003,1.3671569
200306,7,21,2,2003,6,NM_South,200306,12.24,16.32,1.44,6,6/30/2003,1.3671569
200307,5,21,5,2003,7,NM_South,200307,2.32,12.32,16.36,4,7/31/2003,0.60465103
200307,5,21,5,2003,7,NM_South,200307,2.44,13.24,15.32,5,7/31/2003,0.60465103
200307,5,21,5,2003,7,NM_South,200307,3.16,14.08,13.76,6,7/31/2003,0.60465103
200307,5,21,5,2003,7,NM_South,200307,4.12,15.64,10.24,7,7/31/2003,0.60465103
200308,0,19,12,2003,8,NM_South,200308,0.56,8.44,22,4,8/31/2003,1.4258784
200308,0,19,12,2003,8,NM_South,200308,0.88,11.88,18.24,5,8/31/2003,1.4258784
200308,0,19,12,2003,8,NM_South,200308,0.84,11.12,19.04,6,8/31/2003,1.4258784
200308,0,19,12,2003,8,NM_South,200308,1.24,15.32,14.44,7,8/31/2003,1.4258784
200308,0,19,12,2003,8,NM_South,200308,1.88,14.52,13.6,8,8/31/2003,1.4258784
200309,8,20,2,2003,9,NM_South,200309,4.68,15.72,9.6,4,9/30/2003,0.5182234
200309,8,20,2,2003,9,NM_South,200309,6.96,15.88,7.16,5,9/30/2003,0.5182234
200309,8,20,2,2003,9,NM_South,200309,6.28,15.68,8.04,6,9/30/2003,0.5182234
200309,8,20,2,2003,9,NM_South,200309,8.64,17.16,5.2,7,9/30/2003,0.5182234
200309,8,20,2,2003,9,NM_South,200309,6.68,14.56,9.76,8,9/30/2003,0.5182234
200310,18,11,2,2003,10,NM_South,200310,20.64,9.4,0.96,4,10/31/2003,1.0552211
200310,18,11,2,2003,10,NM_South,200310,22.8,7.44,0.76,5,10/31/2003,1.0552211
200310,18,11,2,2003,10,NM_South,200310,23.48,7.24,0.28,6,10/31/2003,1.0552211
200310,18,11,2,2003,10,NM_South,200310,24.08,5.72,0.2,7,10/31/2003,1.0552211
200310,18,11,2,2003,10,NM_South,200310,20.4,10.12,0.48,8,10/31/2003,1.0552211
200406,14,13,3,2004,6,NM_South,200406,12.12,13.28,4.6,4,6/30/2004,1.0986505
200406,14,13,3,2004,6,NM_South,200406,11.56,14.6,3.84,5,6/30/2004,1.0986505
200406,14,13,3,2004,6,NM_South,200406,11.88,14.68,3.44,6,6/30/2004,1.0986505
200407,7,11,13,2004,7,NM_South,200407,0.6,11.08,19.32,4,7/31/2004,2.1094427
200407,7,11,13,2004,7,NM_South,200407,0.88,11.56,18.56,5,7/31/2004,2.1094427
200407,7,11,13,2004,7,NM_South,200407,2,11.64,17.36,6,7/31/2004,2.1094427
200407,7,11,13,2004,7,NM_South,200407,9.68,12.4,7.92,7,7/31/2004,2.1094427
200408,3,9,19,2004,8,NM_South,200408,0.72,9.16,21.12,4,8/31/2004,2.2484334
200408,3,9,19,2004,8,NM_South,200408,0.4,12.68,17.92,5,8/31/2004,2.2484334
200408,3,9,19,2004,8,NM_South,200408,0.8,12,18.2,6,8/31/2004,2.2484334
200408,3,9,19,2004,8,NM_South,200408,0.96,15.84,14.2,7,8/31/2004,2.2484334
200408,3,9,19,2004,8,NM_South,200408,0.68,12.64,16.68,8,8/31/2004,2.2484334
200409,10,17,3,2004,9,NM_South,200409,5.36,13.96,10.68,4,9/30/2004,2.1574285
200409,10,17,3,2004,9,NM_South,200409,5.16,15.72,9.12,5,9/30/2004,2.1574285
200409,10,17,3,2004,9,NM_South,200409,6.48,16.12,7.4,6,9/30/2004,2.1574285
200409,10,17,3,2004,9,NM_South,200409,9.32,15.56,6.12,7,9/30/2004,2.1574285
200409,10,17,3,2004,9,NM_South,200409,8.16,14.96,7.88,8,9/30/2004,2.1574285
200410,16,15,0,2004,10,NM_South,200410,22.32,8.36,0.32,4,10/31/2004,1.8236951
200410,16,15,0,2004,10,NM_South,200410,21.16,8.84,1,5,10/31/2004,1.8236951
200410,16,15,0,2004,10,NM_South,200410,20.6,9.16,1.24,6,10/31/2004,1.8236951
200410,16,15,0,2004,10,NM_South,200410,22.84,6.8,0.36,7,10/31/2004,1.8236951
200410,16,15,0,2004,10,NM_South,200410,22.68,8.12,0.2,8,10/31/2004,1.8236951
200506,17,13,0,2005,6,NM_South,200506,12,15.24,2.76,4,6/30/2005,0.38088587
200506,17,13,0,2005,6,NM_South,200506,15.48,11.96,2.56,5,6/30/2005,0.38088587
200506,17,13,0,2005,6,NM_South,200506,17.64,10.68,1.68,6,6/30/2005,0.38088587
200507,5,21,5,2005,7,NM_South,200507,1.6,13.16,16.24,4,7/31/2005,0.85865384
200507,5,21,5,2005,7,NM_South,200507,1.44,12.28,17.28,5,7/31/2005,0.85865384
200507,5,21,5,2005,7,NM_South,200507,1.52,13.12,16.36,6,7/31/2005,0.85865384
200507,5,21,5,2005,7,NM_South,200507,5.88,10.6,13.52,7,7/31/2005,0.85865384
200508,1,9,21,2005,8,NM_South,200508,0.64,13.08,17.28,4,8/31/2005,2.9310691
200508,1,9,21,2005,8,NM_South,200508,0,6.24,24.76,5,8/31/2005,2.9310691
200508,1,9,21,2005,8,NM_South,200508,0.76,8.24,22,6,8/31/2005,2.9310691
200508,1,9,21,2005,8,NM_South,200508,0.72,9.32,20.96,7,8/31/2005,2.9310691
200508,1,9,21,2005,8,NM_South,200508,0,7.76,22.24,8,8/31/2005,2.9310691
200509,6,17,7,2005,9,NM_South,200509,5.52,16.48,8,4,9/30/2005,1.6654241
200509,6,17,7,2005,9,NM_South,200509,4.52,15.48,10,5,9/30/2005,1.6654241
200509,6,17,7,2005,9,NM_South,200509,5.88,14.24,9.88,6,9/30/2005,1.6654241
200509,6,17,7,2005,9,NM_South,200509,8.8,12.88,9.32,7,9/30/2005,1.6654241
200509,6,17,7,2005,9,NM_South,200509,6.68,13.68,10.64,8,9/30/2005,1.6654241
200510,18,12,1,2005,10,NM_South,200510,23.4,7.04,0.56,4,10/31/2005,1.1426564
200510,18,12,1,2005,10,NM_South,200510,20.92,9.72,0.36,5,10/31/2005,1.1426564
200510,18,12,1,2005,10,NM_South,200510,22.76,7.68,0.56,6,10/31/2005,1.1426564
200510,18,12,1,2005,10,NM_South,200510,23.6,5.48,0.92,7,10/31/2005,1.1426564
200510,18,12,1,2005,10,NM_South,200510,21.48,8.96,0.56,8,10/31/2005,1.1426564
200606,17,12,1,2006,6,NM_South,200606,13.8,12.48,3.72,4,6/30/2006,1.1777415
200606,17,12,1,2006,6,NM_South,200606,13.28,12.88,3.84,5,6/30/2006,1.1777415
200606,17,12,1,2006,6,NM_South,200606,11.76,14.6,3.64,6,6/30/2006,1.1777415
200607,0,17,14,2006,7,NM_South,200607,1.12,15.48,14.4,4,7/31/2006,2.10927
200607,0,17,14,2006,7,NM_South,200607,1.84,13.44,15.72,5,7/31/2006,2.10927
200607,0,17,14,2006,7,NM_South,200607,1.68,13.56,15.76,6,7/31/2006,2.10927
200607,0,17,14,2006,7,NM_South,200607,2.04,13.2,14.76,7,7/31/2006,2.10927
200608,0,0,31,2006,8,NM_South,200608,1.6,11.92,17.48,4,8/31/2006,4.5901737
200608,0,0,31,2006,8,NM_South,200608,0.92,12.48,17.6,5,8/31/2006,4.5901737
200608,0,0,31,2006,8,NM_South,200608,0.2,10.04,20.76,6,8/31/2006,4.5901737
200608,0,0,31,2006,8,NM_South,200608,1.4,12.68,16.92,7,8/31/2006,4.5901737
200608,0,0,31,2006,8,NM_South,200608,0.08,7.92,22,8,8/31/2006,4.5901737
200609,14,4,12,2006,9,NM_South,200609,7.92,13.96,8.12,4,9/30/2006,2.844025
200609,14,4,12,2006,9,NM_South,200609,5.44,15.72,8.84,5,9/30/2006,2.844025
200609,14,4,12,2006,9,NM_South,200609,6.84,14.68,8.48,6,9/30/2006,2.844025
200609,14,4,12,2006,9,NM_South,200609,7.96,15.6,7.44,7,9/30/2006,2.844025
200609,14,4,12,2006,9,NM_South,200609,5.2,16.96,8.84,8,9/30/2006,2.844025
200610,20,11,0,2006,10,NM_South,200610,22.12,8.12,0.76,4,10/31/2006,1.6314553
200610,20,11,0,2006,10,NM_South,200610,20.88,9.72,0.4,5,10/31/2006,1.6314553
200610,20,11,0,2006,10,NM_South,200610,21.56,8.84,0.6,6,10/31/2006,1.6314553
200610,20,11,0,2006,10,NM_South,200610,22.84,6.68,0.48,7,10/31/2006,1.6314553
200610,20,11,0,2006,10,NM_South,200610,21.6,8.76,0.64,8,10/31/2006,1.6314553
200706,6,21,3,2007,6,NM_South,200706,12.28,13.36,4.36,4,6/30/2007,1.31614
200706,6,21,3,2007,6,NM_South,200706,13.6,12,4.4,5,6/30/2007,1.31614
200706,6,21,3,2007,6,NM_South,200706,11.12,14.76,4.12,6,6/30/2007,1.31614
200707,0,13,18,2007,7,NM_South,200707,0.68,12.56,17.76,4,7/31/2007,1.8118013
200707,0,13,18,2007,7,NM_South,200707,1.6,12.84,16.56,5,7/31/2007,1.8118013
200707,0,13,18,2007,7,NM_South,200707,2,13.04,15.96,6,7/31/2007,1.8118013
200707,0,13,18,2007,7,NM_South,200707,1.08,13.72,15.2,7,7/31/2007,1.8118013
200708,0,11,20,2007,8,NM_South,200708,0.28,9.28,21.44,4,8/31/2007,1.5354892
200708,0,11,20,2007,8,NM_South,200708,0.52,10.72,19.76,5,8/31/2007,1.5354892
200708,0,11,20,2007,8,NM_South,200708,1.08,12.8,17.12,6,8/31/2007,1.5354892
200708,0,11,20,2007,8,NM_South,200708,0.08,11.92,19,7,8/31/2007,1.5354892
200708,0,11,20,2007,8,NM_South,200708,0.4,9.04,20.56,8,8/31/2007,1.5354892
200709,2,16,12,2007,9,NM_South,200709,6.56,13.6,9.84,4,9/30/2007,1.8886865
200709,2,16,12,2007,9,NM_South,200709,7.16,13.4,9.44,5,9/30/2007,1.8886865
200709,2,16,12,2007,9,NM_South,200709,6.76,15.16,8.08,6,9/30/2007,1.8886865
200709,2,16,12,2007,9,NM_South,200709,6.8,14.96,9.24,7,9/30/2007,1.8886865
200709,2,16,12,2007,9,NM_South,200709,5.84,13.08,12.08,8,9/30/2007,1.8886865
200710,22,9,0,2007,10,NM_South,200710,21.6,9.08,0.32,4,10/31/2007,0.12245661
200710,22,9,0,2007,10,NM_South,200710,24.52,5.92,0.56,5,10/31/2007,0.12245661
200710,22,9,0,2007,10,NM_South,200710,22.48,7.72,0.8,6,10/31/2007,0.12245661
200710,22,9,0,2007,10,NM_South,200710,21.04,8.28,0.68,7,10/31/2007,0.12245661
200710,22,9,0,2007,10,NM_South,200710,23.08,7,0.92,8,10/31/2007,0.12245661
200806,18,10,2,2008,6,NM_South,200806,12.88,13.92,3.2,4,6/30/2008,0.76162165
200806,18,10,2,2008,6,NM_South,200806,14.32,12.52,3.16,5,6/30/2008,0.76162165
200806,18,10,2,2008,6,NM_South,200806,18.8,10.32,0.88,6,6/30/2008,0.76162165
200807,0,3,28,2008,7,NM_South,200807,2.72,12.8,15.48,4,7/31/2008,3.9685044
200807,0,3,28,2008,7,NM_South,200807,4.48,14.12,12.4,5,7/31/2008,3.9685044
200807,0,3,28,2008,7,NM_South,200807,2.88,14.92,13.2,6,7/31/2008,3.9685044
200807,0,3,28,2008,7,NM_South,200807,0.64,10.36,19,7,7/31/2008,3.9685044
200808,0,4,27,2008,8,NM_South,200808,0.88,11.72,18.4,4,8/31/2008,2.6416638
200808,0,4,27,2008,8,NM_South,200808,1.04,8.8,21.16,5,8/31/2008,2.6416638
200808,0,4,27,2008,8,NM_South,200808,0.32,10.2,20.48,6,8/31/2008,2.6416638
200808,0,4,27,2008,8,NM_South,200808,1.28,12.68,17.04,7,8/31/2008,2.6416638
200808,0,4,27,2008,8,NM_South,200808,0.52,11.76,17.72,8,8/31/2008,2.6416638
200809,6,17,7,2008,9,NM_South,200809,6.12,15.76,8.12,4,9/30/2008,1.5987974
200809,6,17,7,2008,9,NM_South,200809,6.36,15.16,8.48,5,9/30/2008,1.5987974
200809,6,17,7,2008,9,NM_South,200809,6.32,14.8,8.88,6,9/30/2008,1.5987974
200809,6,17,7,2008,9,NM_South,200809,10.04,14.68,6.28,7,9/30/2008,1.5987974
200809,6,17,7,2008,9,NM_South,200809,8.2,14.84,7.96,8,9/30/2008,1.5987974
200810,24,6,1,2008,10,NM_South,200810,21.92,8.28,0.8,4,10/31/2008,1.1297786
200810,24,6,1,2008,10,NM_South,200810,23.56,7.16,0.28,5,10/31/2008,1.1297786
200810,24,6,1,2008,10,NM_South,200810,22.92,7.44,0.64,6,10/31/2008,1.1297786
200810,24,6,1,2008,10,NM_South,200810,22.92,6.56,0.52,7,10/31/2008,1.1297786
200810,24,6,1,2008,10,NM_South,200810,23.48,6.8,0.72,8,10/31/2008,1.1297786
