time,q,Month,Year,Region
1982-05-01,0.0041890877622108,5,1982,AZ_East
1982-06-01,0.0033172957325504,6,1982,AZ_East
1982-07-01,0.0085702250409129,7,1982,AZ_East
1982-08-01,0.0108928226403135,8,1982,AZ_East
1982-09-01,0.0080243988392629,9,1982,AZ_East
1982-10-01,0.0033169880473271,10,1982,AZ_East
1982-11-01,0.0041910594091216,11,1982,AZ_East
1982-12-01,0.0035040770729587,12,1982,AZ_East
1983-01-01,0.0034315240768158,1,1983,AZ_East
1983-02-01,0.0038193108403813,2,1983,AZ_East
1983-03-01,0.0043408578061858,3,1983,AZ_East
1983-04-01,0.0033462837830528,4,1983,AZ_East
1983-05-01,0.0036113820894535,5,1983,AZ_East
1983-06-01,0.0042405097577129,6,1983,AZ_East
1983-07-01,0.0089854597878765,7,1983,AZ_East
1983-08-01,0.010172825269446,8,1983,AZ_East
1983-09-01,0.0095849216776484,9,1983,AZ_East
1983-10-01,0.006798374145253,10,1983,AZ_East
1983-11-01,0.0042155191536313,11,1983,AZ_East
1983-12-01,0.0039482555637526,12,1983,AZ_East
1984-01-01,0.0032015445515531,1,1984,AZ_East
1984-02-01,0.0021490592464356,2,1984,AZ_East
1984-03-01,0.0024885985055092,3,1984,AZ_East
1984-04-01,0.0029130793985558,4,1984,AZ_East
1984-05-01,0.0039343498326483,5,1984,AZ_East
1984-06-01,0.0061324366578684,6,1984,AZ_East
1984-07-01,0.0102116871438869,7,1984,AZ_East
1984-08-01,0.0108311969823136,8,1984,AZ_East
1984-09-01,0.008073564476461,9,1984,AZ_East
1984-10-01,0.0054672728962587,10,1984,AZ_East
1984-11-01,0.00352752843043,11,1984,AZ_East
1984-12-01,0.0041010077389604,12,1984,AZ_East
1985-01-01,0.0034455389336127,1,1985,AZ_East
1985-02-01,0.0030827198002989,2,1985,AZ_East
1985-03-01,0.0036846973244562,3,1985,AZ_East
1985-04-01,0.0039128151489946,4,1985,AZ_East
1985-05-01,0.0044472914581283,5,1985,AZ_East
1985-06-01,0.0046899582810111,6,1985,AZ_East
1985-07-01,0.0088917364073842,7,1985,AZ_East
1985-08-01,0.0092446685888567,8,1985,AZ_East
1985-09-01,0.0070882858290467,9,1985,AZ_East
1985-10-01,0.0060213130626293,10,1985,AZ_East
1985-11-01,0.0039398750387645,11,1985,AZ_East
1985-12-01,0.003081013993421,12,1985,AZ_East
1986-01-01,0.0032464009546374,1,1986,AZ_East
1986-02-01,0.003912902121351,2,1986,AZ_East
1986-03-01,0.0037701919713371,3,1986,AZ_East
1986-04-01,0.0036895546485143,4,1986,AZ_East
1986-05-01,0.003684354357994,5,1986,AZ_East
1986-06-01,0.006341012778506,6,1986,AZ_East
1986-07-01,0.0092114049444916,7,1986,AZ_East
1986-08-01,0.010540351576429,8,1986,AZ_East
1986-09-01,0.0063914222845,9,1986,AZ_East
1986-10-01,0.0048714687684212,10,1986,AZ_East
1986-11-01,0.0043932972141596,11,1986,AZ_East
1986-12-01,0.003534149816435,12,1986,AZ_East
1987-01-01,0.0025353510700628,1,1987,AZ_East
1987-02-01,0.0032780949941169,2,1987,AZ_East
1987-03-01,0.0031523026084197,3,1987,AZ_East
1987-04-01,0.0036168720143307,4,1987,AZ_East
1987-05-01,0.0050799989413988,5,1987,AZ_East
1987-06-01,0.0052909052647939,6,1987,AZ_East
1987-07-01,0.0069976959148682,7,1987,AZ_East
1987-08-01,0.0096833866925548,8,1987,AZ_East
1987-09-01,0.0063318864245366,9,1987,AZ_East
1987-10-01,0.0054528141522464,10,1987,AZ_East
1987-11-01,0.003807948640456,11,1987,AZ_East
1987-12-01,0.0030532074541759,12,1987,AZ_East
1988-01-01,0.0028871386625047,1,1988,AZ_East
1988-02-01,0.0033529855774628,2,1988,AZ_East
1988-03-01,0.0023108179834991,3,1988,AZ_East
1988-04-01,0.0037438385268399,4,1988,AZ_East
1988-05-01,0.0033823625420874,5,1988,AZ_East
1988-06-01,0.0060607402573872,6,1988,AZ_East
1988-07-01,0.0094932519934597,7,1988,AZ_East
1988-08-01,0.0114097215080118,8,1988,AZ_East
1988-09-01,0.0061414382967607,9,1988,AZ_East
1988-10-01,0.0058293511235549,10,1988,AZ_East
1988-11-01,0.0035669744965482,11,1988,AZ_East
1988-12-01,0.0027884603191768,12,1988,AZ_East
1989-01-01,0.0027961155275319,1,1989,AZ_East
1989-02-01,0.0032294085253732,2,1989,AZ_East
1989-03-01,0.0030219179182034,3,1989,AZ_East
1989-04-01,0.0026496795145876,4,1989,AZ_East
1989-05-01,0.0032208622606114,5,1989,AZ_East
1989-06-01,0.0036114690618099,6,1989,AZ_East
1989-07-01,0.0081355093065992,7,1989,AZ_East
1989-08-01,0.008906281303259,8,1989,AZ_East
1989-09-01,0.005963560956467,9,1989,AZ_East
1989-10-01,0.0048072347602218,10,1989,AZ_East
1989-11-01,0.0028123424359606,11,1989,AZ_East
1989-12-01,0.0023313639719688,12,1989,AZ_East
1990-01-01,0.002537928241493,1,1990,AZ_East
1990-02-01,0.0028519156786378,2,1990,AZ_East
1990-03-01,0.0032626155556572,3,1990,AZ_East
1990-04-01,0.0039361171765708,4,1990,AZ_East
1990-05-01,0.0032076818461401,5,1990,AZ_East
1990-06-01,0.0042549775271584,6,1990,AZ_East
1990-07-01,0.0099769479333436,7,1990,AZ_East
1990-08-01,0.0084055855496656,8,1990,AZ_East
1990-09-01,0.0086266725617286,9,1990,AZ_East
1990-10-01,0.0043641918330253,10,1990,AZ_East
1990-11-01,0.0037527851926389,11,1990,AZ_East
1990-12-01,0.0026920859228007,12,1990,AZ_East
1991-01-01,0.0033205539139414,1,1991,AZ_East
1991-02-01,0.0030856990137541,2,1991,AZ_East
1991-03-01,0.003236572257865,3,1991,AZ_East
1991-04-01,0.0025516025933094,4,1991,AZ_East
1991-05-01,0.0027269150695819,5,1991,AZ_East
1991-06-01,0.0043647423844515,6,1991,AZ_East
1991-07-01,0.0082147279954192,7,1991,AZ_East
1991-08-01,0.0096689189231093,8,1991,AZ_East
1991-09-01,0.0074690204472946,9,1991,AZ_East
1991-10-01,0.0040077364506228,10,1991,AZ_East
1991-11-01,0.0038014158677954,11,1991,AZ_East
1991-12-01,0.0038689228262765,12,1991,AZ_East
1992-01-01,0.0031561302125973,1,1992,AZ_East
1992-02-01,0.004037971651897,2,1992,AZ_East
1992-03-01,0.004094218972194,3,1992,AZ_East
1992-04-01,0.0038252282425953,4,1992,AZ_East
1992-05-01,0.0065988472521555,5,1992,AZ_East
1992-06-01,0.0047362226516771,6,1992,AZ_East
1992-07-01,0.0082583265813107,7,1992,AZ_East
1992-08-01,0.0095119502296018,8,1992,AZ_East
1992-09-01,0.006486427276509,9,1992,AZ_East
1992-10-01,0.0044073063274989,10,1992,AZ_East
1992-11-01,0.0027204848586623,11,1992,AZ_East
1992-12-01,0.0035439186171506,12,1992,AZ_East
1993-01-01,0.0045166002212769,1,1993,AZ_East
1993-02-01,0.0040298413775571,2,1993,AZ_East
1993-03-01,0.0040060519765871,3,1993,AZ_East
1993-04-01,0.0027991095098779,4,1993,AZ_East
1993-05-01,0.0046657898118461,5,1993,AZ_East
1993-06-01,0.0038731418060581,6,1993,AZ_East
1993-07-01,0.0072140339080717,7,1993,AZ_East
1993-08-01,0.0098116274321354,8,1993,AZ_East
1993-09-01,0.0060490720132265,9,1993,AZ_East
1993-10-01,0.0049612964437399,10,1993,AZ_East
1993-11-01,0.0031703263985524,11,1993,AZ_East
1993-12-01,0.0025691357280727,12,1993,AZ_East
1994-01-01,0.0021714529872327,1,1994,AZ_East
1994-02-01,0.0028020879028392,2,1994,AZ_East
1994-03-01,0.0036669032726236,3,1994,AZ_East
1994-04-01,0.0030690347820614,4,1994,AZ_East
1994-05-01,0.0040541476897021,5,1994,AZ_East
1994-06-01,0.0044868335220361,6,1994,AZ_East
1994-07-01,0.00680460333516,7,1994,AZ_East
1994-08-01,0.0094161009493401,8,1994,AZ_East
1994-09-01,0.0073508447067379,9,1994,AZ_East
1994-10-01,0.004619986558768,10,1994,AZ_East
1994-11-01,0.0036085423599661,11,1994,AZ_East
1994-12-01,0.0037623021017184,12,1994,AZ_East
1995-01-01,0.0036047607034485,1,1995,AZ_East
1995-02-01,0.0043225000750242,2,1995,AZ_East
1995-03-01,0.0037008782852249,3,1995,AZ_East
1995-04-01,0.0026786134124908,4,1995,AZ_East
1995-05-01,0.0035495759227892,5,1995,AZ_East
1995-06-01,0.0033061632709252,6,1995,AZ_East
1995-07-01,0.0057371563232518,7,1995,AZ_East
1995-08-01,0.0097003561479891,8,1995,AZ_East
1995-09-01,0.0073533718280384,9,1995,AZ_East
1995-10-01,0.0029888856531262,10,1995,AZ_East
1995-11-01,0.0039614893103293,11,1995,AZ_East
1995-12-01,0.0030136473394017,12,1995,AZ_East
1996-01-01,0.002332684967194,1,1996,AZ_East
1996-02-01,0.0036922327406978,2,1996,AZ_East
1996-03-01,0.0024743727817727,3,1996,AZ_East
1996-04-01,0.0022568294829879,4,1996,AZ_East
1996-05-01,0.0026875067461844,5,1996,AZ_East
1996-06-01,0.0043548127669259,6,1996,AZ_East
1996-07-01,0.0090959466798269,7,1996,AZ_East
1996-08-01,0.008962691081354,8,1996,AZ_East
1996-09-01,0.0077653328042264,9,1996,AZ_East
1996-10-01,0.0044290756724163,10,1996,AZ_East
1996-11-01,0.0034667987518003,11,1996,AZ_East
1996-12-01,0.0027674023424956,12,1996,AZ_East
1997-01-01,0.0035952093336241,1,1997,AZ_East
1997-02-01,0.0026442338963826,2,1997,AZ_East
1997-03-01,0.0026689241996863,3,1997,AZ_East
1997-04-01,0.0034530850162753,4,1997,AZ_East
1997-05-01,0.0042938812467897,5,1997,AZ_East
1997-06-01,0.0039002542074395,6,1997,AZ_East
1997-07-01,0.0063119607294771,7,1997,AZ_East
1997-08-01,0.0099572158748513,8,1997,AZ_East
1997-09-01,0.0089507405872818,9,1997,AZ_East
1997-10-01,0.0043121889278217,10,1997,AZ_East
1997-11-01,0.0034440234813263,11,1997,AZ_East
1997-12-01,0.0027936220464825,12,1997,AZ_East
1998-01-01,0.0033363623704665,1,1998,AZ_East
1998-02-01,0.0033932956236879,2,1998,AZ_East
1998-03-01,0.0035870454190331,3,1998,AZ_East
1998-04-01,0.0032168533272756,4,1998,AZ_East
1998-05-01,0.0033037641466776,5,1998,AZ_East
1998-06-01,0.0035373005131213,6,1998,AZ_East
1998-07-01,0.0089592802880922,7,1998,AZ_East
1998-08-01,0.009006721247052,8,1998,AZ_East
1998-09-01,0.0070075902511549,9,1998,AZ_East
1998-10-01,0.0046746150445436,10,1998,AZ_East
1998-11-01,0.0036464196416925,11,1998,AZ_East
1998-12-01,0.0028898192161699,12,1998,AZ_East
1999-01-01,0.0023997472179658,1,1999,AZ_East
1999-02-01,0.0023142017004613,2,1999,AZ_East
1999-03-01,0.0027775280580702,3,1999,AZ_East
1999-04-01,0.0029905725886437,4,1999,AZ_East
1999-05-01,0.0031202237572877,5,1999,AZ_East
1999-06-01,0.0050360508250936,6,1999,AZ_East
1999-07-01,0.0104953811246886,7,1999,AZ_East
1999-08-01,0.0091876204664852,8,1999,AZ_East
1999-09-01,0.0076345386875396,9,1999,AZ_East
1999-10-01,0.0032041176205137,10,1999,AZ_East
1999-11-01,0.002941276492911,11,1999,AZ_East
1999-12-01,0.0020837520321774,12,1999,AZ_East
2000-01-01,0.0026527481618811,1,2000,AZ_East
2000-02-01,0.0028559615342004,2,2000,AZ_East
2000-03-01,0.0032195708031676,3,2000,AZ_East
2000-04-01,0.0027744635132464,4,2000,AZ_East
2000-05-01,0.0029964005570195,5,2000,AZ_East
2000-06-01,0.0061693531412043,6,2000,AZ_East
2000-07-01,0.0069688580147548,7,2000,AZ_East
2000-08-01,0.0093471228452448,8,2000,AZ_East
2000-09-01,0.0059736883130295,9,2000,AZ_East
2000-10-01,0.0058813236704832,10,2000,AZ_East
2000-11-01,0.0031354611500384,11,2000,AZ_East
2000-12-01,0.0026135342955448,12,2000,AZ_East
2001-01-01,0.0029227800982753,1,2001,AZ_East
2001-02-01,0.0029504479740464,2,2001,AZ_East
2001-03-01,0.0033479354373314,3,2001,AZ_East
2001-04-01,0.0035764733547612,4,2001,AZ_East
2001-05-01,0.0035573000526344,5,2001,AZ_East
2001-06-01,0.0043690680284438,6,2001,AZ_East
2001-07-01,0.0088691498505138,7,2001,AZ_East
2001-08-01,0.0091671499634571,8,2001,AZ_East
2001-09-01,0.0060051657421117,9,2001,AZ_East
2001-10-01,0.0045281240585061,10,2001,AZ_East
2001-11-01,0.0040705419788923,11,2001,AZ_East
2001-12-01,0.0024853107863368,12,2001,AZ_East
2002-01-01,0.0024949655383963,1,2002,AZ_East
2002-02-01,0.0018812163878433,2,2002,AZ_East
2002-03-01,0.0019552356066368,3,2002,AZ_East
2002-04-01,0.0027970156093717,4,2002,AZ_East
2002-05-01,0.0023370499948949,5,2002,AZ_East
2002-06-01,0.0031065453030017,6,2002,AZ_East
2002-07-01,0.0081046021207974,7,2002,AZ_East
2002-08-01,0.0074294020774513,8,2002,AZ_East
2002-09-01,0.006804556567006,9,2002,AZ_East
2002-10-01,0.0048076277768137,10,2002,AZ_East
2002-11-01,0.0030036775176735,11,2002,AZ_East
2002-12-01,0.0030504440306239,12,2002,AZ_East
2003-01-01,0.0032569180458161,1,2003,AZ_East
2003-02-01,0.0034841874796321,2,2003,AZ_East
2003-03-01,0.003259774185182,3,2003,AZ_East
2003-04-01,0.0025137696182552,4,2003,AZ_East
2003-05-01,0.0032338498590095,5,2003,AZ_East
2003-06-01,0.0038137716858683,6,2003,AZ_East
2003-07-01,0.0069614194167968,7,2003,AZ_East
2003-08-01,0.0093526554358063,8,2003,AZ_East
2003-09-01,0.0065167240148278,9,2003,AZ_East
2003-10-01,0.0049268808258988,10,2003,AZ_East
2003-11-01,0.0036823712241682,11,2003,AZ_East
2003-12-01,0.0022568065091579,12,2003,AZ_East
2004-01-01,0.0032745168200936,1,2004,AZ_East
2004-02-01,0.0025759335202723,2,2004,AZ_East
2004-03-01,0.0035810623773047,3,2004,AZ_East
2004-04-01,0.0035817466692413,4,2004,AZ_East
2004-05-01,0.0026822482005951,5,2004,AZ_East
2004-06-01,0.003342723659896,6,2004,AZ_East
2004-07-01,0.0070921905596536,7,2004,AZ_East
2004-08-01,0.0080949875729404,8,2004,AZ_East
2004-09-01,0.0059670414917127,9,2004,AZ_East
2004-10-01,0.0047988772090637,10,2004,AZ_East
2004-11-01,0.0038588939289855,11,2004,AZ_East
2004-12-01,0.0031135227833717,12,2004,AZ_East
2005-01-01,0.0040675020488863,1,2005,AZ_East
2005-02-01,0.0044237539487945,2,2005,AZ_East
2005-03-01,0.0034327638431422,3,2005,AZ_East
2005-04-01,0.0027211896629471,4,2005,AZ_East
2005-05-01,0.0038414133058337,5,2005,AZ_East
2005-06-01,0.0041252689239393,6,2005,AZ_East
2005-07-01,0.0065684676439499,7,2005,AZ_East
2005-08-01,0.0092771084573174,8,2005,AZ_East
2005-09-01,0.0063920310909951,9,2005,AZ_East
2005-10-01,0.0053485285534095,10,2005,AZ_East
2005-11-01,0.0025873301809425,11,2005,AZ_East
2005-12-01,0.0022382247831537,12,2005,AZ_East
2006-01-01,0.0019648616414088,1,2006,AZ_East
2006-02-01,0.0020268310863649,2,2006,AZ_East
2006-03-01,0.0029643446797175,3,2006,AZ_East
2006-04-01,0.0026463409247916,4,2006,AZ_East
2006-05-01,0.0030735466781755,5,2006,AZ_East
2006-06-01,0.0044735087006333,6,2006,AZ_East
2006-07-01,0.0091116369852263,7,2006,AZ_East
2006-08-01,0.0105978755852791,8,2006,AZ_East
2006-09-01,0.0068965921914869,9,2006,AZ_East
2006-10-01,0.0052901766661852,10,2006,AZ_East
2006-11-01,0.0030555540668121,11,2006,AZ_East
2006-12-01,0.0024997014293529,12,2006,AZ_East
2007-01-01,0.0027040971334236,1,2007,AZ_East
2007-02-01,0.0028912616444967,2,2007,AZ_East
2007-03-01,0.0027315401938582,3,2007,AZ_East
2007-04-01,0.0031654813819032,4,2007,AZ_East
2007-05-01,0.0039233076253553,5,2007,AZ_East
2007-06-01,0.0036644524572584,6,2007,AZ_East
2007-07-01,0.0087834065939725,7,2007,AZ_East
2007-08-01,0.0099588781955509,8,2007,AZ_East
2007-09-01,0.0071094562133961,9,2007,AZ_East
2007-10-01,0.0039113070811535,10,2007,AZ_East
2007-11-01,0.0033433250819458,11,2007,AZ_East
2007-12-01,0.0031086121272082,12,2007,AZ_East
2008-01-01,0.0028466825683603,1,2008,AZ_East
2008-02-01,0.0030372792055373,2,2008,AZ_East
2008-03-01,0.0022279292253359,3,2008,AZ_East
2008-04-01,0.0016792247309839,4,2008,AZ_East
2008-05-01,0.003115971957749,5,2008,AZ_East
2008-06-01,0.0037683089377707,6,2008,AZ_East
2008-07-01,0.0098025905120042,7,2008,AZ_East
2008-08-01,0.0097249578379485,8,2008,AZ_East
2008-09-01,0.0065661817478645,9,2008,AZ_East
2008-10-01,0.0037351339067499,10,2008,AZ_East
2008-11-01,0.0031514944218999,11,2008,AZ_East
2008-12-01,0.0031174160270636,12,2008,AZ_East
2009-01-01,0.0030650266692195,1,2009,AZ_East
2009-02-01,0.0025081049281711,2,2009,AZ_East
2009-03-01,0.002396785234883,3,2009,AZ_East
2009-04-01,0.0023969115909481,4,2009,AZ_East
2009-05-01,0.0043612815410601,5,2009,AZ_East
2009-06-01,0.0051283243928138,6,2009,AZ_East
2009-07-01,0.0079666811938456,7,2009,AZ_East
2009-08-01,0.0062061555758841,8,2009,AZ_East
2009-09-01,0.0067229338309748,9,2009,AZ_East
2009-10-01,0.0038961041491479,10,2009,AZ_East
2009-11-01,0.003013470933207,11,2009,AZ_East
2009-12-01,0.0028178709240525,12,2009,AZ_East
2010-01-01,0.0029150773012723,1,2010,AZ_East
2010-02-01,0.0035320337625927,2,2010,AZ_East
2010-03-01,0.0030013793141791,3,2010,AZ_East
2010-04-01,0.00293817912833,4,2010,AZ_East
2010-05-01,0.0025262542538749,5,2010,AZ_East
2010-06-01,0.0038921231126056,6,2010,AZ_East
2010-07-01,0.0095710290744469,7,2010,AZ_East
2010-08-01,0.0098038877129055,8,2010,AZ_East
2010-09-01,0.0066822619469271,9,2010,AZ_East
2010-10-01,0.0052202796088896,10,2010,AZ_East
2010-11-01,0.0025588672465545,11,2010,AZ_East
2010-12-01,0.003330311227742,12,2010,AZ_East
2011-01-01,0.0023529651156307,1,2011,AZ_East
2011-02-01,0.0021970089116312,2,2011,AZ_East
2011-03-01,0.0024744236523963,3,2011,AZ_East
2011-04-01,0.0026726705749649,4,2011,AZ_East
2011-05-01,0.002609835508914,5,2011,AZ_East
2011-06-01,0.0029439160218797,6,2011,AZ_East
2011-07-01,0.0083880310820601,7,2011,AZ_East
2011-08-01,0.009360488691344,8,2011,AZ_East
2011-09-01,0.0066121679710886,9,2011,AZ_East
2011-10-01,0.0042861382455841,10,2011,AZ_East
2011-11-01,0.0034177028565862,11,2011,AZ_East
2011-12-01,0.0029680057236276,12,2011,AZ_East
2012-01-01,0.0026036686765456,1,2012,AZ_East
2012-02-01,0.0026562861317018,2,2012,AZ_East
2012-03-01,0.0022644904348006,3,2012,AZ_East
2012-04-01,0.0026589428910431,4,2012,AZ_East
2012-05-01,0.0026722176623162,5,2012,AZ_East
2012-06-01,0.0036140175159526,6,2012,AZ_East
2012-07-01,0.0089877497864317,7,2012,AZ_East
2012-08-01,0.0089296891745521,8,2012,AZ_East
2012-09-01,0.0068896565563073,9,2012,AZ_East
2012-10-01,0.0037562870607268,10,2012,AZ_East
2012-11-01,0.0030936758557293,11,2012,AZ_East
2012-12-01,0.0029038504828453,12,2012,AZ_East
2013-01-01,0.0025113040339993,1,2013,AZ_East
2013-02-01,0.0023883325064291,2,2013,AZ_East
2013-03-01,0.0025241201491662,3,2013,AZ_East
2013-04-01,0.0024666002427857,4,2013,AZ_East
2013-05-01,0.002966733958038,5,2013,AZ_East
2013-06-01,0.003256838457905,6,2013,AZ_East
2013-07-01,0.0104050972547456,7,2013,AZ_East
2013-08-01,0.0091732716686594,8,2013,AZ_East
2013-09-01,0.007926837188172,9,2013,AZ_East
2013-10-01,0.0034235685676828,10,2013,AZ_East
2013-11-01,0.0039718029190136,11,2013,AZ_East
2013-12-01,0.0026970039634096,12,2013,AZ_East
2014-01-01,0.0020408065594531,1,2014,AZ_East
2014-02-01,0.0027462434450612,2,2014,AZ_East
2014-03-01,0.0028605218394563,3,2014,AZ_East
2014-04-01,0.0024806544832911,4,2014,AZ_East
2014-05-01,0.0028358791248005,5,2014,AZ_East
2014-06-01,0.0035340932023539,6,2014,AZ_East
2014-07-01,0.0087292564561573,7,2014,AZ_East
2014-08-01,0.0090578076605373,8,2014,AZ_East
2014-09-01,0.0090027008268012,9,2014,AZ_East
2014-10-01,0.0054310718836287,10,2014,AZ_East
2014-11-01,0.0032449330909989,11,2014,AZ_East
2014-12-01,0.0037808592129047,12,2014,AZ_East
2015-01-01,0.0036768271466917,1,2015,AZ_East
2015-02-01,0.0036297193082669,2,2015,AZ_East
2015-03-01,0.0034179506457527,3,2015,AZ_East
2015-04-01,0.0027501399707288,4,2015,AZ_East
2015-05-01,0.0038992269490407,5,2015,AZ_East
2015-06-01,0.0059107982738853,6,2015,AZ_East
2015-07-01,0.0091698592344098,7,2015,AZ_East
2015-08-01,0.0091153316693874,8,2015,AZ_East
2015-09-01,0.0084312899834652,9,2015,AZ_East
2015-10-01,0.0064352243528859,10,2015,AZ_East
2015-11-01,0.0034760506413408,11,2015,AZ_East
2015-12-01,0.0026098051506386,12,2015,AZ_East
2016-01-01,0.0028183755278187,1,2016,AZ_East
2016-02-01,0.0023651510914604,2,2016,AZ_East
2016-03-01,0.0024171482532065,3,2016,AZ_East
2016-04-01,0.0032299557948237,4,2016,AZ_East
2016-05-01,0.0036861594446372,5,2016,AZ_East
2016-06-01,0.0049409112720803,6,2016,AZ_East
2016-07-01,0.008069558004607,7,2016,AZ_East
2016-08-01,0.0090218084894137,8,2016,AZ_East
2016-09-01,0.0070775759217948,9,2016,AZ_East
2016-10-01,0.0051157437594044,10,2016,AZ_East
2016-11-01,0.0042852463686836,11,2016,AZ_East
2016-12-01,0.0037442331844196,12,2016,AZ_East
2017-01-01,0.003689535777154,1,2017,AZ_East
2017-02-01,0.0040638598763366,2,2017,AZ_East
2017-03-01,0.0032298958987669,3,2017,AZ_East
2017-04-01,0.0026841074398376,4,2017,AZ_East
2017-05-01,0.0035156123971029,5,2017,AZ_East
2017-06-01,0.0041292499604816,6,2017,AZ_East
2017-07-01,0.0098519309144091,7,2017,AZ_East
2017-08-01,0.0085835892460243,8,2017,AZ_East
2017-09-01,0.006205879889924,9,2017,AZ_East
2017-10-01,0.0039612128038753,10,2017,AZ_East
2017-11-01,0.003862411386458,11,2017,AZ_East
2017-12-01,0.0023586306262087,12,2017,AZ_East
2018-01-01,0.0025112236255943,1,2018,AZ_East
2018-02-01,0.0030353625317197,2,2018,AZ_East
2018-03-01,0.0030198026848551,3,2018,AZ_East
2018-04-01,0.0024580014664125,4,2018,AZ_East
2018-05-01,0.0028699123924708,5,2018,AZ_East
2018-06-01,0.0040220261728858,6,2018,AZ_East
2018-07-01,0.00933950948208,7,2018,AZ_East
2018-08-01,0.0094784790002727,8,2018,AZ_East
2018-09-01,0.0069494836916154,9,2018,AZ_East
2018-10-01,0.0067649628119807,10,2018,AZ_East
2018-11-01,0.0028492154331183,11,2018,AZ_East
2018-12-01,0.0030092429279922,12,2018,AZ_East
2019-01-01,0.0031887760250341,1,2019,AZ_East
2019-02-01,0.0031566996353838,2,2019,AZ_East
2019-03-01,0.0035635842156346,3,2019,AZ_East
2019-04-01,0.003364071270934,4,2019,AZ_East
2019-05-01,0.0038980241049411,5,2019,AZ_East
2019-06-01,0.0041011521458918,6,2019,AZ_East
2019-07-01,0.0073208704225331,7,2019,AZ_East
2019-08-01,0.008343103296004,8,2019,AZ_East
2019-09-01,0.0080335391416291,9,2019,AZ_East
2019-10-01,0.0035023827529959,10,2019,AZ_East
2019-11-01,0.0039537610780145,11,2019,AZ_East
2019-12-01,0.0035124805717769,12,2019,AZ_East
2020-01-01,0.0031633546616399,1,2020,AZ_East
2020-02-01,0.0029630072746137,2,2020,AZ_East
2020-03-01,0.0040200413980722,3,2020,AZ_East
2020-04-01,0.0032526842971437,4,2020,AZ_East
2020-05-01,0.003341491278015,5,2020,AZ_East
2020-06-01,0.003839981543928,6,2020,AZ_East
2020-07-01,0.0074060524612272,7,2020,AZ_East
2020-08-01,0.0071361788801612,8,2020,AZ_East
2020-09-01,0.0052895399628965,9,2020,AZ_East
2020-10-01,0.0031220920219634,10,2020,AZ_East
2020-11-01,0.0034553643484093,11,2020,AZ_East
2020-12-01,0.0021536310386065,12,2020,AZ_East
2021-01-01,0.0025354823490914,1,2021,AZ_East
2021-02-01,0.0024710021927134,2,2021,AZ_East
2021-03-01,0.002592091507211,3,2021,AZ_East
2021-04-01,0.0025821471207947,4,2021,AZ_East
2021-05-01,0.0026678575575789,5,2021,AZ_East
2021-06-01,0.0044518829421535,6,2021,AZ_East
2021-07-01,0.0108917363063519,7,2021,AZ_East
2021-08-01,0.0097168119742239,8,2021,AZ_East
2021-09-01,0.0075634166328084,9,2021,AZ_East
2021-10-01,0.0046786732075152,10,2021,AZ_East
2021-11-01,0.003187625692546,11,2021,AZ_East
2021-12-01,0.0036121385848558,12,2021,AZ_East
2022-01-01,0.0027666819488262,1,2022,AZ_East
2022-02-01,0.0019343975223286,2,2022,AZ_East
